match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
2,1,Punjab Kings,Delhi Capitals,7,4,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,1,0,1,,,
2,1,Punjab Kings,Delhi Capitals,7,5,JM Bairstow,SM Curran,PP Shaw,0,0,0,0,0,0,6,0,6,,,
2,1,Punjab Kings,Delhi Capitals,7,6,SM Curran,S Dhawan,RR Pant,0,0,0,0,0,0,1,0,1,,,
2,1,Punjab Kings,Delhi Capitals,8,1,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,2,0,2,,,
2,1,Punjab Kings,Delhi Capitals,8,2,JM Bairstow,SM Curran,PP Shaw,0,0,0,0,0,0,0,0,0,,,
2,1,Punjab Kings,Delhi Capitals,8,3,SM Curran,S Dhawan,RR Pant,0,0,0,0,0,0,4,0,4,,,
2,1,Punjab Kings,Delhi Capitals,8,4,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,1,0,1,,,
2,1,Punjab Kings,Delhi Capitals,8,5,JM Bairstow,SM Curran,PP Shaw,0,0,0,0,0,0,6,0,6,,,
2,1,Punjab Kings,Delhi Capitals,8,6,SM Curran,S Dhawan,RR Pant,0,0,0,0,0,0,1,0,1,,,
2,1,Punjab Kings,Delhi Capitals,9,1,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,2,0,2,,,
2,1,Punjab Kings,Delhi Capitals,9,2,JM Bairstow,SM Curran,PP Shaw,0,0,0,0,0,0,0,0,0,,,
2,1,Punjab Kings,Delhi Capitals,9,3,SM Curran,S Dhawan,RR Pant,0,0,0,0,0,0,4,0,4,,,
2,1,Punjab Kings,Delhi Capitals,9,4,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,1,0,1,,,
2,1,Punjab Kings,Delhi Capitals,9,5,JM Bairstow,SM Curran,PP Shaw,0,0,0,0,0,0,6,0,6,,,
2,1,Punjab Kings,Delhi Capitals,9,6,SM Curran,S Dhawan,RR Pant,0,0,0,0,0,0,1,0,1,,,
2,1,Punjab Kings,Delhi Capitals,10,1,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,2,0,2,,,
2,1,Punjab Kings,Delhi Capitals,10,2,JM Bairstow,SM Curran,PP Shaw,0,0,0,0,0,0,0,0,0,,,
2,1,Punjab Kings,Delhi Capitals,10,3,SM Curran,S Dhawan,RR Pant,0,0,0,0,0,0,4,0,4,,,
2,1,Punjab Kings,Delhi Capitals,10,4,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,1,0,1,,,
2,1,Punjab Kings,Delhi Capitals,10,5,JM Bairstow,SM Curran,PP Shaw,0,0,0,0,0,0,6,0,6,,,
2,1,Punjab Kings,Delhi Capitals,10,6,SM Curran,S Dhawan,RR Pant,0,0,0,0,0,0,1,0,1,,,
2,1,Punjab Kings,Delhi Capitals,11,1,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,2,0,2,,,
2,1,Punjab Kings,Delhi Capitals,11,2,JM Bairstow,SM Curran,PP Shaw,0,0,0,0,0,0,0,0,0,,,
2,1,Punjab Kings,Delhi Capitals,11,3,SM Curran,S Dhawan,RR Pant,0,0,0,0,0,0,4,0,4,,,
2,1,Punjab Kings,Delhi Capitals,11,4,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,1,0,1,,,
2,1,Punjab Kings,Delhi Capitals,11,5,JM Bairstow,SM Curran,PP Shaw,0,0,0,0,0,0,6,0,6,,,
2,1,Punjab Kings,Delhi Capitals,11,6,SM Curran,S Dhawan,RR Pant,0,0,0,0,0,0,1,0,1,,,
2,1,Punjab Kings,Delhi Capitals,12,1,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,2,0,2,,,
2,1,Punjab Kings,Delhi Capitals,12,2,JM Bairstow,SM Curran,PP Shaw,0,0,0,0,0,0,0,0,0,,,
2,1,Punjab Kings,Delhi Capitals,12,3,SM Curran,S Dhawan,RR Pant,0,0,0,0,0,0,4,0,4,,,
2,1,Punjab Kings,Delhi Capitals,12,4,S Dhawan,JM Bairstow,DA Warner,0,0,0,0,0,0,3,0,3,,,
2,2,Delhi Capitals,Punjab Kings,0,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,0,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,0,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,0,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,0,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,0,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,1,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,1,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,1,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,1,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,1,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,1,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,2,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,2,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,2,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,2,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,2,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,2,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,3,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,3,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,3,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,3,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,3,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,3,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,4,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,4,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,4,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,4,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,4,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,4,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,5,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,5,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,5,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,5,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,5,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,5,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,6,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,6,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,6,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,6,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,6,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,6,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,7,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,7,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,7,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,7,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,7,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,7,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,8,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,8,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,8,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,8,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,8,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,8,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,9,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,9,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,9,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,9,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,9,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,9,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,10,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,10,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,10,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,10,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,DA Warner,caught,
2,2,Delhi Capitals,Punjab Kings,10,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,10,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,11,1,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,6,0,6,,,
2,2,Delhi Capitals,Punjab Kings,11,2,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,1,0,1,,,
2,2,Delhi Capitals,Punjab Kings,11,3,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,2,0,2,,,
2,2,Delhi Capitals,Punjab Kings,11,4,RR Pant,DA Warner,S Dhawan,0,0,0,0,0,0,0,0,0,,,
2,2,Delhi Capitals,Punjab Kings,11,5,DA Warner,PP Shaw,JM Bairstow,0,0,0,0,0,0,4,0,4,,,
2,2,Delhi Capitals,Punjab Kings,11,6,PP Shaw,RR Pant,SM Curran,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,0,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,0,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,0,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,0,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,0,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,0,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,1,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,1,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,1,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,1,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,1,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,1,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,2,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,2,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,2,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,2,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,2,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,2,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,3,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,3,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,3,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,3,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,3,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,3,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,4,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,4,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,4,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,4,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,4,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,4,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,5,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,5,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,5,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,5,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,5,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,5,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,6,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,6,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,6,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,6,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,6,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,6,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,7,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,7,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,7,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,7,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,7,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,7,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,8,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,8,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,8,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,8,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,8,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,8,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,9,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,9,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,9,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,9,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,9,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,9,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,10,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,10,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,10,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,10,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,10,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,10,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,11,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,11,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,11,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,11,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,11,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,11,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,12,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,12,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,12,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,12,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,12,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,12,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,13,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,13,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,13,3,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,2,0,2,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,13,4,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,0,0,0,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,13,5,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,4,0,4,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,13,6,SP Narine,AD Russell,TM Head,0,0,0,0,0,0,1,0,1,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,14,1,AD Russell,PD Salt,Abhishek Sharma,0,0,0,0,0,0,6,0,6,,,
3,1,Kolkata Knight Riders,Sunrisers Hyderabad,14,2,PD Salt,SP Narine,H Klaasen,0,0,0,0,0,0,6,0,6,,,
3,2,Sunrisers Hyderabad,Kolkata Knight Riders,0,1,Abhishek Sharma,H Klaasen,PD Salt,0,0,0,0,0,0,2,0,2,,,
3,2,Sunrisers Hyderabad,Kolkata Knight Riders,0,2,H Klaasen,TM Head,SP Narine,0,0,0,0,0,0,0,0,0,,,
3,2,Sunrisers Hyderabad,Kolkata Knight Riders,0,3,TM Head,Abhishek Sharma,AD Russell,0,0,0,0,0,0,4,0,4,,,
3,2,Sunrisers Hyderabad,Kolkata Knight Riders,0,4,Abhishek Sharma,H Klaasen,PD Salt,0,0,0,0,0,0,1,0,1,,,
3,2,Sunrisers Hyderabad,Kolkata Knight Riders,0,5,H Klaasen,TM Head,SP Narine,0,0,0,0,0,0,6,0,6,,,
3,2,Sunrisers Hyderabad,Kolkata Knight Riders,0,6,TM Head,Abhishek Sharma,AD Russell,0,0,0,0,0,0,1,0,1,,,
3,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,1,Abhishek Sharma,H Klaasen,PD Salt,0,0,0,0,0,0,2,0,2,,,
3,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,2,H Klaasen,TM Head,SP Narine,0,0,0,0,0,0,0,0,0,,,
3,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,3,TM Head,Abhishek Sharma,AD Russell,0,0,0,0,0,0,4,0,4,,,
3,2,Sunrisers Hyderabad,Kolkata Knight Riders,1,4,Abhishek Sharma,H Klaasen,PD Salt,0,0,0,0,0,0,1,0,1,,,
